site_id,date,labels
168365_12,2024-01-01,255
168365_12,2024-01-08,0
168365_12,2024-01-13,0
168365_12,2024-01-20,0
168365_12,2024-01-25,0
168365_12,2024-02-06,0
168365_12,2024-02-18,0
168365_12,2024-02-25,0
168365_12,2024-03-01,0
168365_12,2024-03-08,0
168365_12,2024-03-13,0
168365_12,2024-03-20,0
168365_12,2024-03-25,0
168365_12,2024-04-01,0
168365_12,2024-04-06,0
168365_12,2024-04-13,0
168365_12,2024-04-18,0
168365_12,2024-04-25,0
168365_12,2024-04-30,0
168365_12,2024-05-12,0
168365_12,2024-05-19,0
168365_12,2024-05-24,0
168365_12,2024-05-31,0
168365_12,2024-06-05,0
168365_12,2024-06-17,0
168365_12,2024-06-29,0
168365_12,2024-07-11,0
168365_12,2024-07-23,0
168365_12,2024-08-16,0
168365_12,2024-08-23,0
168365_12,2024-08-28,0
168365_12,2024-09-04,0
168365_12,2024-09-09,0
168365_12,2024-09-16,0
168365_12,2024-09-21,0
168365_12,2024-09-28,0
168365_12,2024-10-03,0
168365_12,2024-10-10,0
168365_12,2024-10-15,0
168365_12,2024-10-22,0
168365_12,2024-10-27,0
168365_12,2024-11-03,0
168365_12,2024-11-08,0
168365_12,2024-11-15,0
168365_12,2024-11-20,0
168365_12,2024-11-27,0
168365_12,2024-12-02,0
168365_12,2024-12-09,0
168365_12,2024-12-14,0
168365_12,2024-12-21,0
168365_12,2024-12-26,0
