site_id,date,labels
835445_2,2024-01-02,0
835445_2,2024-01-03,0
835445_2,2024-01-08,0
835445_2,2024-01-09,0
835445_2,2024-01-14,0
835445_2,2024-01-15,0
835445_2,2024-01-20,1
835445_2,2024-01-21,1
835445_2,2024-01-26,0
835445_2,2024-01-27,0
835445_2,2024-02-01,0
835445_2,2024-02-02,0
835445_2,2024-02-07,0
835445_2,2024-02-08,0
835445_2,2024-02-13,0
835445_2,2024-02-19,0
835445_2,2024-02-20,0
835445_2,2024-02-25,0
835445_2,2024-02-26,0
835445_2,2024-03-02,0
835445_2,2024-03-03,0
835445_2,2024-03-08,1
835445_2,2024-03-09,1
835445_2,2024-03-14,0
835445_2,2024-03-15,0
835445_2,2024-03-20,0
835445_2,2024-03-21,0
835445_2,2024-03-26,0
835445_2,2024-03-27,0
835445_2,2024-04-01,0
835445_2,2024-04-02,0
835445_2,2024-04-07,0
835445_2,2024-04-08,0
835445_2,2024-04-13,0
835445_2,2024-04-14,0
835445_2,2024-04-19,0
835445_2,2024-04-20,0
835445_2,2024-04-25,0
835445_2,2024-04-26,0
835445_2,2024-05-01,0
835445_2,2024-05-02,0
835445_2,2024-05-07,1
835445_2,2024-05-08,1
835445_2,2024-05-13,0
835445_2,2024-05-14,0
835445_2,2024-05-19,0
835445_2,2024-05-20,0
835445_2,2024-05-25,0
835445_2,2024-05-26,0
835445_2,2024-05-31,0
835445_2,2024-06-01,0
835445_2,2024-06-06,0
835445_2,2024-06-07,0
835445_2,2024-06-12,0
835445_2,2024-06-13,0
835445_2,2024-06-18,1
835445_2,2024-06-19,1
835445_2,2024-06-24,0
835445_2,2024-06-25,0
835445_2,2024-06-30,0
835445_2,2024-07-01,0
835445_2,2024-07-06,0
835445_2,2024-07-07,0
835445_2,2024-07-12,0
835445_2,2024-07-13,0
835445_2,2024-07-18,0
835445_2,2024-07-19,0
835445_2,2024-07-24,0
835445_2,2024-07-25,0
835445_2,2024-07-30,0
835445_2,2024-07-31,0
835445_2,2024-08-05,0
835445_2,2024-08-06,0
835445_2,2024-08-11,0
835445_2,2024-08-12,0
835445_2,2024-08-17,0
835445_2,2024-08-18,0
835445_2,2024-08-23,0
835445_2,2024-08-24,0
835445_2,2024-08-29,0
835445_2,2024-08-30,0
835445_2,2024-09-04,0
835445_2,2024-09-05,0
835445_2,2024-09-10,0
835445_2,2024-09-11,0
835445_2,2024-09-16,0
835445_2,2024-09-17,0
835445_2,2024-09-22,0
835445_2,2024-09-23,0
835445_2,2024-09-28,0
835445_2,2024-09-29,0
835445_2,2024-10-04,0
835445_2,2024-10-05,0
835445_2,2024-10-10,1
835445_2,2024-10-11,1
835445_2,2024-10-16,2
835445_2,2024-10-17,2
835445_2,2024-10-22,2
835445_2,2024-10-23,2
835445_2,2024-10-28,2
835445_2,2024-10-29,2
835445_2,2024-11-03,0
835445_2,2024-11-04,0
835445_2,2024-11-09,0
835445_2,2024-11-10,0
835445_2,2024-11-15,1
835445_2,2024-11-16,1
835445_2,2024-11-21,0
835445_2,2024-11-22,0
835445_2,2024-11-27,0
835445_2,2024-11-28,0
835445_2,2024-12-03,0
835445_2,2024-12-04,0
835445_2,2024-12-09,0
835445_2,2024-12-10,0
835445_2,2024-12-15,0
835445_2,2024-12-16,0
835445_2,2024-12-21,0
835445_2,2024-12-22,0
835445_2,2024-12-27,0
835445_2,2024-12-28,0
