site_id,date,labels
539283_20,2024-01-09,0
539283_20,2024-01-21,0
539283_20,2024-02-02,0
539283_20,2024-02-26,0
539283_20,2024-03-09,0
539283_20,2024-03-21,1
539283_20,2024-04-02,0
539283_20,2024-04-14,0
539283_20,2024-04-26,0
539283_20,2024-05-08,0
539283_20,2024-05-20,0
539283_20,2024-06-01,0
539283_20,2024-06-13,0
539283_20,2024-06-25,0
539283_20,2024-07-07,0
539283_20,2024-07-19,1
539283_20,2024-07-31,2
539283_20,2024-08-12,2
539283_20,2024-08-24,2
539283_20,2024-09-05,0
539283_20,2024-09-17,0
539283_20,2024-09-29,0
539283_20,2024-10-11,1
539283_20,2024-10-23,2
539283_20,2024-11-04,2
539283_20,2024-11-16,2
539283_20,2024-11-28,2
539283_20,2024-12-10,0
539283_20,2024-12-22,0
