site_id,date,labels
539283_18,2024-01-09,0
539283_18,2024-01-21,0
539283_18,2024-02-02,0
539283_18,2024-02-26,0
539283_18,2024-03-09,0
539283_18,2024-03-21,0
539283_18,2024-04-02,0
539283_18,2024-04-14,0
539283_18,2024-04-26,0
539283_18,2024-05-08,0
539283_18,2024-05-20,0
539283_18,2024-06-01,0
539283_18,2024-06-13,0
539283_18,2024-06-25,0
539283_18,2024-07-07,0
539283_18,2024-07-19,0
539283_18,2024-07-31,0
539283_18,2024-08-12,0
539283_18,2024-08-24,1
539283_18,2024-09-05,0
539283_18,2024-09-17,0
539283_18,2024-09-29,1
539283_18,2024-10-11,0
539283_18,2024-10-23,1
539283_18,2024-11-04,0
539283_18,2024-11-16,0
539283_18,2024-11-28,0
539283_18,2024-12-10,0
539283_18,2024-12-22,1
