granuleID,SensingTime,ProductionTime,VEG-DIST-STATUS,VEG-ANOM,VEG-IND,VEG-HIST,VEG-ANOM-MAX,VEG-DIST-CONF,VEG-DIST-DATE,VEG-DIST-COUNT,VEG-DIST-DUR,VEG-LAST-DATE,GEN-DIST-STATUS,GEN-ANOM,GEN-ANOM-MAX,GEN-DIST-CONF,GEN-DIST-DATE,GEN-DIST-COUNT,GEN-DIST-DUR,GEN-LAST-DATE
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240103T151649Z_20240207T221754Z_S2B_30_v1,20240103T151649Z,20240207T221754Z,0,NA,NA,200,0,0,NA,0,0,1086,0,NA,0,0,NA,0,0,1092
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240105T150149Z_20240207T221823Z_L9_30_v1,20240105T150149Z,20240207T221823Z,0,NA,NA,200,0,0,NA,0,0,1086,0,NA,0,0,NA,0,0,1092
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240106T152629Z_20240207T221852Z_S2B_30_v1,20240106T152629Z,20240207T221852Z,0,0,30,200,0,0,NA,0,0,1101,0,8,0,0,NA,0,0,1101
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240108T151641Z_20240207T221921Z_S2A_30_v1,20240108T151641Z,20240207T221921Z,0,NA,NA,200,0,0,NA,0,0,1101,0,NA,0,0,NA,0,0,1101
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240111T152621Z_20240208T151001Z_S2A_30_v1,20240111T152621Z,20240208T151001Z,0,NA,NA,200,0,0,NA,0,0,1101,0,NA,0,0,NA,0,0,1101
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240112T150803Z_20240208T151020Z_L9_30_v1,20240112T150803Z,20240208T151020Z,0,0,32,200,0,0,NA,0,0,1107,0,5,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240118T151641Z_20240208T151039Z_S2A_30_v1,20240118T151641Z,20240208T151039Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240121T152621Z_20240208T151058Z_S2A_30_v1,20240121T152621Z,20240208T151058Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240123T151649Z_20240208T151117Z_S2B_30_v1,20240123T151649Z,20240208T151117Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240205T152629Z_20240213T152154Z_S2B_30_v1,20240205T152629Z,20240213T152154Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240207T151651Z_20240213T152214Z_S2A_30_v1,20240207T151651Z,20240213T152214Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240210T152621Z_20240213T152233Z_S2A_30_v1,20240210T152621Z,20240213T152233Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240212T151649Z_20240220T002628Z_S2B_30_v1,20240212T151649Z,20240220T002628Z,0,NA,31,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240213T150802Z_20240220T002649Z_L9_30_v1,20240213T150802Z,20240220T002649Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240214T150140Z_20240220T002712Z_L8_30_v1,20240214T150140Z,20240220T002712Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240215T152629Z_20240220T002734Z_S2B_30_v1,20240215T152629Z,20240220T002734Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240220T152621Z_20240229T185118Z_S2A_30_v1,20240220T152621Z,20240229T185118Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240225T152629Z_20240229T185140Z_S2B_30_v1,20240225T152629Z,20240229T185140Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240227T151651Z_20240301T141915Z_S2A_30_v1,20240227T151651Z,20240301T141915Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240229T150755Z_20240305T142343Z_L9_30_v1,20240229T150755Z,20240305T142343Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240301T150133Z_20240306T182533Z_L8_30_v1,20240301T150133Z,20240306T182533Z,0,NA,NA,200,0,0,NA,0,0,1107,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240301T152621Z_20240305T204342Z_S2A_30_v1,20240301T152621Z,20240305T204342Z,1,44,18,62,44,44,20240301,1,1,1156,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240306T152619Z_20240319T183743Z_S2B_30_v1,20240306T152619Z,20240319T183743Z,1,NA,NA,62,44,44,20240301,1,1,1156,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240308T150738Z_20240320T115004Z_L8_30_v1,20240308T150738Z,20240320T115004Z,1,NA,NA,62,44,44,20240301,1,1,1156,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240309T150146Z_20240320T160743Z_L9_30_v1,20240309T150146Z,20240320T160743Z,1,NA,NA,62,44,44,20240301,1,1,1156,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240313T151649Z_20240315T163018Z_S2B_30_v1,20240313T151649Z,20240315T163018Z,1,NA,NA,62,44,44,20240301,1,1,1156,0,NA,0,0,NA,0,0,1107
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240316T150756Z_20240321T155454Z_L9_30_v1,20240316T150756Z,20240321T155454Z,2,32,30,62,44,152,20240301,2,16,1171,0,12,0,0,NA,0,0,1171
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240316T152629Z_20240321T043533Z_S2B_30_v1,20240316T152629Z,20240321T043533Z,5,61,1,62,61,210,20240301,2,16,1171,1,21,21,21,20240316,1,1,1171
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240318T151651Z_20240322T050939Z_S2A_30_v1,20240318T151651Z,20240322T050939Z,5,NA,NA,62,61,210,20240301,2,16,1171,1,NA,21,21,20240316,1,1,1171
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240321T152631Z_20240326T234122Z_S2A_30_v1,20240321T152631Z,20240326T234122Z,6,30,32,62,61,405,20240301,3,21,1176,0,13,0,0,NA,0,0,1176
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240324T150727Z_20240326T234144Z_L8_30_v1,20240324T150727Z,20240326T234144Z,6,NA,NA,62,61,405,20240301,3,21,1176,0,NA,0,0,NA,0,0,1176
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240325T150140Z_20240329T132331Z_L9_30_v1,20240325T150140Z,20240329T132331Z,6,NA,NA,62,61,405,20240301,3,21,1176,0,NA,0,0,NA,0,0,1176
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240401T150747Z_20240405T051841Z_L9_30_v1,20240401T150747Z,20240405T051841Z,6,28,32,62,61,652,20240301,4,32,1187,0,13,0,0,NA,0,0,1187
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240402T151649Z_20240405T051912Z_S2B_30_v1,20240402T151649Z,20240405T051912Z,6,29,31,62,61,960,20240301,5,33,1188,1,15,15,15,20240402,1,1,1188
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240405T152619Z_20240407T143612Z_S2B_30_v1,20240405T152619Z,20240407T143612Z,6,NA,NA,62,61,960,20240301,5,33,1188,1,NA,15,15,20240402,1,1,1188
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240407T151651Z_20240411T122309Z_S2A_30_v1,20240407T151651Z,20240411T122309Z,6,NA,NA,62,61,960,20240301,5,33,1188,1,NA,15,15,20240402,1,1,1188
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240409T150722Z_20240412T034638Z_L8_30_v1,20240409T150722Z,20240412T034638Z,6,28,32,62,61,1320,20240301,6,40,1195,2,20,20,70,20240402,2,8,1195
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240410T150132Z_20240412T100347Z_L9_30_v1,20240410T150132Z,20240412T100347Z,6,29,31,62,61,1743,20240301,7,41,1196,2,21,21,168,20240402,3,9,1196
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240410T152631Z_20240412T100406Z_S2A_30_v1,20240410T152631Z,20240412T100406Z,6,29,31,62,61,2224,20240301,8,41,1196,2,18,21,296,20240402,4,9,1196
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240415T152629Z_20240417T112734Z_S2B_30_v1,20240415T152629Z,20240417T112734Z,6,29,31,62,61,2763,20240301,9,46,1201,3,23,23,485,20240402,5,14,1201
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240417T150736Z_20240425T075002Z_L9_30_v1,20240417T150736Z,20240425T075002Z,6,28,32,62,61,3350,20240301,10,48,1203,3,37,37,804,20240402,6,16,1203
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240422T151649Z_20240427T151731Z_S2B_30_v1,20240422T151649Z,20240427T151731Z,6,26,34,62,61,3971,20240301,11,53,1208,3,36,37,1190,20240402,7,21,1208
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240425T150713Z_20240428T005047Z_L8_30_v1,20240425T150713Z,20240428T005047Z,6,30,32,62,61,4692,20240301,12,56,1211,3,37,37,1656,20240402,8,24,1211
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240425T152619Z_20240428T005129Z_S2B_30_v1,20240425T152619Z,20240428T005129Z,6,31,31,62,61,5486,20240301,13,56,1211,3,30,37,2133,20240402,9,24,1211
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240426T150113Z_20240429T042007Z_L9_30_v1,20240426T150113Z,20240429T042007Z,6,NA,NA,62,61,5486,20240301,13,56,1211,3,NA,37,2133,20240402,9,24,1211
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240427T151651Z_20240429T200739Z_S2A_30_v1,20240427T151651Z,20240429T200739Z,6,30,32,62,61,6328,20240301,14,58,1213,6,65,65,3020,20240402,10,26,1213
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240430T152631Z_20240509T014829Z_S2A_30_v1,20240430T152631Z,20240509T014829Z,6,30,32,62,61,7230,20240301,15,61,1216,6,40,65,3762,20240402,11,29,1216
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240502T151649Z_20240508T131450Z_S2B_30_v1,20240502T151649Z,20240508T131450Z,6,0,32,62,61,6778,20240301,15,61,1218,6,44,65,4632,20240402,12,31,1218
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240503T150722Z_20240507T092551Z_L9_30_v1,20240503T150722Z,20240507T092551Z,6,NA,NA,62,61,7230,20240301,15,61,1216,6,NA,65,3762,20240402,11,29,1216
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240504T150054Z_20240509T014859Z_L8_30_v1,20240504T150054Z,20240509T014859Z,6,NA,NA,62,61,7230,20240301,15,61,1216,6,NA,65,3762,20240402,11,29,1216
OPERA_L3_DIST-ALERT-HLS_T20TLP_20240505T152629Z_20240509T014928Z_S2B_30_v1,20240505T152629Z,20240509T014928Z,6,0,31,62,61,6778,20240301,15,61,1221,6,27,65,4428,20240402,12,34,1221
