site_id,date,labels
1143507_5,2024-01-04,1
1143507_5,2024-01-11,0
1143507_5,2024-01-16,1
1143507_5,2024-01-23,2
1143507_5,2024-01-28,2
1143507_5,2024-02-04,2
1143507_5,2024-02-09,3
1143507_5,2024-02-16,3
1143507_5,2024-02-21,3
1143507_5,2024-02-28,3
1143507_5,2024-03-04,3
1143507_5,2024-03-11,3
1143507_5,2024-03-16,3
1143507_5,2024-03-23,3
1143507_5,2024-03-28,3
1143507_5,2024-04-04,7
1143507_5,2024-04-09,7
1143507_5,2024-04-16,1
1143507_5,2024-04-21,2
1143507_5,2024-04-28,2
1143507_5,2024-05-03,2
1143507_5,2024-05-10,3
1143507_5,2024-05-15,3
1143507_5,2024-05-22,3
1143507_5,2024-05-27,3
1143507_5,2024-06-03,3
1143507_5,2024-06-08,3
1143507_5,2024-06-15,3
1143507_5,2024-06-20,3
1143507_5,2024-07-02,7
1143507_5,2024-07-09,7
1143507_5,2024-07-14,7
1143507_5,2024-07-21,7
1143507_5,2024-07-26,7
1143507_5,2024-08-02,7
1143507_5,2024-08-07,7
1143507_5,2024-08-14,7
1143507_5,2024-08-19,7
1143507_5,2024-08-26,7
1143507_5,2024-08-31,7
1143507_5,2024-09-07,7
1143507_5,2024-09-12,7
1143507_5,2024-09-19,7
1143507_5,2024-09-24,7
1143507_5,2024-10-01,7
1143507_5,2024-10-06,7
1143507_5,2024-10-13,7
1143507_5,2024-10-18,7
1143507_5,2024-10-25,7
1143507_5,2024-10-30,7
1143507_5,2024-11-06,7
1143507_5,2024-11-11,7
1143507_5,2024-11-18,7
1143507_5,2024-11-23,7
1143507_5,2024-12-05,7
1143507_5,2024-12-12,7
1143507_5,2024-12-17,7
1143507_5,2024-12-24,7
1143507_5,2024-12-29,7
