site_id,date,labels
290917_8,2024-01-02,0
290917_8,2024-01-02,0
290917_8,2024-01-02,0
290917_8,2024-01-02,0
290917_8,2024-01-09,0
290917_8,2024-01-09,0
290917_8,2024-01-14,0
290917_8,2024-01-14,0
290917_8,2024-01-21,0
290917_8,2024-01-21,0
290917_8,2024-01-26,0
290917_8,2024-01-26,0
290917_8,2024-01-26,0
290917_8,2024-01-26,0
290917_8,2024-02-02,0
290917_8,2024-02-02,0
290917_8,2024-02-07,0
290917_8,2024-02-07,0
290917_8,2024-02-07,0
290917_8,2024-02-07,0
290917_8,2024-02-14,0
290917_8,2024-02-14,0
290917_8,2024-02-19,0
290917_8,2024-02-19,0
290917_8,2024-02-19,0
290917_8,2024-02-19,0
290917_8,2024-02-26,0
290917_8,2024-02-26,0
290917_8,2024-03-02,0
290917_8,2024-03-02,0
290917_8,2024-03-09,0
290917_8,2024-03-09,0
290917_8,2024-03-14,0
290917_8,2024-03-14,0
290917_8,2024-03-14,0
290917_8,2024-03-14,0
290917_8,2024-03-21,0
290917_8,2024-03-21,0
290917_8,2024-03-26,0
290917_8,2024-03-26,0
290917_8,2024-04-02,0
290917_8,2024-04-02,0
290917_8,2024-04-07,0
290917_8,2024-04-07,0
290917_8,2024-04-07,0
290917_8,2024-04-07,0
290917_8,2024-04-14,0
290917_8,2024-04-14,0
290917_8,2024-04-19,1
290917_8,2024-04-19,0
290917_8,2024-04-19,1
290917_8,2024-04-19,0
290917_8,2024-04-26,1
290917_8,2024-04-26,0
290917_8,2024-05-01,0
290917_8,2024-05-01,0
290917_8,2024-05-01,0
290917_8,2024-05-01,0
290917_8,2024-05-13,0
290917_8,2024-05-13,0
290917_8,2024-05-25,1
290917_8,2024-05-25,0
290917_8,2024-05-25,1
290917_8,2024-05-25,0
290917_8,2024-06-06,0
290917_8,2024-06-06,0
290917_8,2024-06-06,0
290917_8,2024-06-06,0
290917_8,2024-06-18,0
290917_8,2024-06-18,0
290917_8,2024-06-18,0
290917_8,2024-06-18,0
290917_8,2024-06-25,0
290917_8,2024-06-25,0
290917_8,2024-06-30,0
290917_8,2024-06-30,0
290917_8,2024-07-12,0
290917_8,2024-07-12,0
290917_8,2024-07-24,0
290917_8,2024-07-24,0
290917_8,2024-08-05,1
290917_8,2024-08-05,1
290917_8,2024-08-12,1
290917_8,2024-08-12,1
290917_8,2024-08-17,0
290917_8,2024-08-17,0
290917_8,2024-08-17,0
290917_8,2024-08-17,0
290917_8,2024-08-24,0
290917_8,2024-08-24,0
290917_8,2024-08-29,0
290917_8,2024-08-29,0
290917_8,2024-08-29,0
290917_8,2024-08-29,0
290917_8,2024-09-05,0
290917_8,2024-09-05,0
290917_8,2024-09-10,0
290917_8,2024-09-10,0
290917_8,2024-09-10,0
290917_8,2024-09-10,0
290917_8,2024-09-17,0
290917_8,2024-09-17,0
290917_8,2024-09-22,0
290917_8,2024-09-22,0
290917_8,2024-09-22,0
290917_8,2024-09-22,0
290917_8,2024-09-29,0
290917_8,2024-09-29,0
290917_8,2024-10-04,0
290917_8,2024-10-04,0
290917_8,2024-10-04,0
290917_8,2024-10-04,0
290917_8,2024-10-11,0
290917_8,2024-10-11,0
290917_8,2024-10-16,0
290917_8,2024-10-16,0
290917_8,2024-10-16,0
290917_8,2024-10-16,0
290917_8,2024-10-23,0
290917_8,2024-10-23,0
290917_8,2024-10-28,0
290917_8,2024-10-28,0
290917_8,2024-10-28,0
290917_8,2024-10-28,0
290917_8,2024-11-04,0
290917_8,2024-11-04,0
290917_8,2024-11-09,0
290917_8,2024-11-09,0
290917_8,2024-11-09,0
290917_8,2024-11-09,0
290917_8,2024-11-16,0
290917_8,2024-11-16,0
290917_8,2024-11-21,0
290917_8,2024-11-21,0
290917_8,2024-11-21,0
290917_8,2024-11-21,0
290917_8,2024-11-28,0
290917_8,2024-11-28,0
290917_8,2024-12-03,0
290917_8,2024-12-03,0
290917_8,2024-12-03,0
290917_8,2024-12-03,0
290917_8,2024-12-10,0
290917_8,2024-12-10,0
290917_8,2024-12-15,0
290917_8,2024-12-15,0
290917_8,2024-12-15,0
290917_8,2024-12-15,0
290917_8,2024-12-22,0
290917_8,2024-12-22,0
290917_8,2024-12-27,0
290917_8,2024-12-27,0
290917_8,2024-12-27,0
290917_8,2024-12-27,0
