site_id,date,labels
349802_12,2024-01-08,0
349802_12,2024-01-13,0
349802_12,2024-01-20,0
349802_12,2024-01-25,0
349802_12,2024-01-27,0
349802_12,2024-02-01,0
349802_12,2024-02-06,0
349802_12,2024-02-13,0
349802_12,2024-02-18,0
349802_12,2024-02-25,0
349802_12,2024-03-01,0
349802_12,2024-03-03,0
349802_12,2024-03-08,0
349802_12,2024-03-13,0
349802_12,2024-03-20,0
349802_12,2024-03-25,0
349802_12,2024-04-01,0
349802_12,2024-04-06,0
349802_12,2024-04-08,0
349802_12,2024-04-13,0
349802_12,2024-04-18,0
349802_12,2024-04-20,0
349802_12,2024-04-25,0
349802_12,2024-04-30,0
349802_12,2024-05-07,0
349802_12,2024-05-12,0
349802_12,2024-05-19,0
349802_12,2024-05-24,0
349802_12,2024-05-26,0
349802_12,2024-05-31,0
349802_12,2024-06-05,0
349802_12,2024-06-07,0
349802_12,2024-06-12,1
349802_12,2024-06-17,1
349802_12,2024-06-19,1
349802_12,2024-06-24,0
349802_12,2024-06-29,0
349802_12,2024-07-01,0
349802_12,2024-07-06,0
349802_12,2024-07-11,0
349802_12,2024-07-13,0
349802_12,2024-07-18,0
349802_12,2024-07-23,0
349802_12,2024-07-25,0
349802_12,2024-07-30,0
349802_12,2024-08-04,0
349802_12,2024-08-06,0
349802_12,2024-08-11,0
349802_12,2024-08-16,0
349802_12,2024-08-18,0
349802_12,2024-08-23,0
349802_12,2024-08-28,0
349802_12,2024-08-30,0
349802_12,2024-09-04,0
349802_12,2024-09-09,0
349802_12,2024-09-11,0
349802_12,2024-09-16,0
349802_12,2024-09-21,0
349802_12,2024-09-23,0
349802_12,2024-09-28,0
349802_12,2024-10-03,0
349802_12,2024-10-05,0
349802_12,2024-10-10,1
349802_12,2024-10-15,1
349802_12,2024-10-17,1
349802_12,2024-10-22,0
349802_12,2024-10-27,0
349802_12,2024-10-29,0
349802_12,2024-11-03,0
349802_12,2024-11-08,0
349802_12,2024-11-10,0
349802_12,2024-11-15,0
349802_12,2024-11-20,0
349802_12,2024-11-22,0
349802_12,2024-11-27,0
349802_12,2024-12-02,0
349802_12,2024-12-04,0
349802_12,2024-12-09,0
349802_12,2024-12-14,0
349802_12,2024-12-16,0
349802_12,2024-12-21,0
349802_12,2024-12-26,0
349802_12,2024-12-28,0
